N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1609.0,QV S&P500 버퍼10% 12월 ETN(H),10125.0,45.0,+0.45%,0.0
1610.0,QV iSelect-WG 그린에너지 ESG ETN,10090.0,0.0,0.00%,0.0
1611.0,삼성 인버스 구리 선물 ETN(H),10085.0,0.0,0.00%,0.0
1612.0,메리츠 인버스 구리 선물 ETN(H),10080.0,0.0,0.00%,0.0
1613.0,에셋플러스 글로벌대장장이액티브,10690.0,110.0,+1.04%,0.0
1614.0,TRUE 은 선물 ETN,10035.0,195.0,+1.98%,0.0
1615.0,HANARO KOFR금리액티브(합성),100190.0,0.0,0.00%,0.0
1616.0,ACE 원자력테마딥서치,11130.0,285.0,+2.63%,0.0
1617.0,하나 인버스 2X 콩 선물 ETN(H),9955.0,125.0,+1.27%,0.0
1618.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,11000.0,155.0,+1.43%,0.0
1619.0,KB 인버스 2X S&P 500 선물 ETN,9895.0,100.0,-1.00%,0.0
1620.0,KODEX 일본TOPIX100,16460.0,40.0,+0.24%,0.0
1621.0,KOSEF 미국달러선물인버스,9125.0,20.0,-0.22%,0.0
1622.0,메리츠 인버스 3X 국채3년 ETN,19700.0,0.0,0.00%,0.0
1623.0,삼성 인버스 코스닥 150 선물 ETN,9850.0,45.0,-0.45%,0.0
1624.0,하나 인버스 코스닥150 선물 ETN,9805.0,50.0,-0.51%,0.0
1625.0,TIGER 글로벌사이버보안INDXX,9060.0,40.0,+0.44%,0.0
1626.0,메리츠 인버스 3X 국채5년 ETN,19525.0,0.0,0.00%,0.0
1627.0,하나 iSelect-WG 탄소중립 ESG ETN,9740.0,0.0,0.00%,0.0
1628.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9730.0,30.0,+0.31%,0.0
1629.0,TIGER 한중반도체(합성),11430.0,250.0,+2.24%,0.0
1630.0,HANARO 탄소효율그린뉴딜,8095.0,65.0,+0.81%,0.0
1631.0,삼성 KRX 2차전지 K-뉴딜 ETN,9710.0,130.0,+1.36%,0.0
1632.0,메리츠 인버스 은 선물 ETN(H),9695.0,0.0,0.00%,0.0
1633.0,SOL 유럽탄소배출권선물S&P(H),13820.0,95.0,+0.69%,0.0
1634.0,삼성 인버스 나스닥 100 ETN(H),9670.0,100.0,-1.02%,0.0
1635.0,메리츠 인버스 3X 국채10년 ETN,19340.0,15.0,+0.08%,0.0
1636.0,메리츠 인버스 2X 국채3년 ETN,9660.0,15.0,+0.16%,0.0
1637.0,메리츠 인버스 국채5년 ETN,9650.0,0.0,0.00%,0.0
1638.0,마이다스 KoreaStock액티브,18375.0,180.0,+0.99%,0.0
1639.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9605.0,85.0,+0.89%,0.0
1640.0,메리츠 은 선물 ETN(H),9605.0,200.0,+2.13%,0.0
1641.0,TIGER 200커버드콜ATM,8695.0,45.0,+0.52%,0.0
1642.0,성신양회우,13000.0,640.0,-4.69%,5000.0
1643.0,ACE 글로벌브랜드TOP10블룸버그,11230.0,105.0,+0.94%,0.0
1644.0,삼성 은 선물 ETN(H),9540.0,130.0,+1.38%,0.0
1645.0,KODEX TDF2030액티브,10585.0,35.0,+0.33%,0.0
1646.0,삼성 인버스 은 선물 ETN(H),9515.0,160.0,-1.65%,0.0
1647.0,삼성 인버스 China A50 선물 ETN(H),9515.0,85.0,-0.89%,0.0
1648.0,TRUE 인버스 유로스탁스50 ETN(H) C,9505.0,135.0,-1.40%,0.0
1649.0,메리츠 구리 선물 ETN(H),9485.0,0.0,0.00%,0.0
1650.0,SOL 차이나태양광CSI(합성),7850.0,125.0,+1.62%,0.0
1651.0,KODEX 미국스마트모빌리티S&P,5885.0,20.0,+0.34%,0.0
1652.0,삼성 구리 선물 ETN(H),9415.0,0.0,0.00%,0.0
1653.0,TIGER 유로스탁스레버리지(합성 H),9410.0,260.0,+2.84%,0.0
1654.0,KODEX MSCI Korea,15655.0,120.0,+0.77%,0.0
1655.0,ACE 미국IT인터넷S&P(합성 H),11715.0,125.0,+1.08%,0.0
1656.0,삼성 인버스 금 선물 ETN(H),9305.0,60.0,-0.64%,0.0
1657.0,SOL 미국배당다우존스(H),10320.0,10.0,+0.10%,0.0
1658.0,KODEX Fn웹툰&드라마,5150.0,35.0,-0.68%,0.0
1659.0,KOSEF KRX100,5150.0,60.0,+1.18%,0.0
1660.0,삼성 나스닥 100 ETN(H),9255.0,80.0,+0.87%,0.0
1661.0,TRUE 플래티넘 선물 ETN,9190.0,135.0,+1.49%,0.0
1662.0,ARIRANG KRX300,15305.0,170.0,+1.12%,0.0
1663.0,메리츠 인버스 2X 국채5년 ETN,9170.0,0.0,0.00%,0.0
1664.0,신한 레버리지 Russell 2000 ETN,9090.0,30.0,-0.33%,0.0
1665.0,메리츠 레버리지 국채10년 ETN,9060.0,25.0,-0.28%,0.0
1666.0,메리츠 인버스 3X 국채30년 ETN,45180.0,1320.0,+3.01%,0.0
1667.0,KODEX 한중전기차(합성),11195.0,85.0,+0.77%,0.0
1668.0,KB 인버스 2X 구리 선물 ETN(H),17895.0,30.0,+0.17%,0.0
1669.0,ARIRANG 우량회사채50 1년,111405.0,20.0,+0.02%,0.0
1670.0,하나 코스닥150 선물 ETN,8905.0,25.0,+0.28%,0.0
1671.0,TREX 펀더멘탈 200,35495.0,435.0,+1.24%,0.0
1672.0,TIGER 미국나스닥넥스트100,10410.0,65.0,+0.63%,0.0
1673.0,ACE 미국달러단기채권액티브,9825.0,25.0,+0.26%,0.0
1674.0,신한 인버스 은 선물 ETN(H),4420.0,65.0,-1.45%,0.0
1675.0,삼성 FnGuide 웹 3.0 ETN,8820.0,80.0,+0.92%,0.0
1676.0,FOCUS 혁신기업액티브,7985.0,45.0,+0.57%,0.0
1677.0,ACE 싱가포르리츠,12535.0,170.0,+1.37%,0.0
1678.0,메리츠 미국채30년 ETN(H),8770.0,20.0,+0.23%,0.0
1679.0,신한 인버스 달러인덱스 선물 ETN(H),8760.0,140.0,+1.62%,0.0
1680.0,ACE 중장기국공채액티브,98330.0,90.0,-0.09%,0.0
1681.0,KODEX Fn Top10동일가중,7955.0,80.0,+1.02%,0.0
1682.0,KOSEF 미국나스닥100(H),10930.0,80.0,+0.74%,0.0
1683.0,KOSEF Fn중소형,20795.0,80.0,+0.39%,0.0
1684.0,미래에셋 인버스 에너지화학 Core5 ETN,4360.0,185.0,-4.07%,0.0
1685.0,TRUE 코스닥 150 ETN,8670.0,35.0,-0.40%,0.0
1686.0,ACE 레버리지,6180.0,145.0,+2.40%,0.0
1687.0,KBSTAR KRX300레버리지,12355.0,250.0,+2.07%,0.0
1688.0,삼성 블룸버그 WTI원유 선물 ETN,8630.0,165.0,+1.95%,0.0
1689.0,TRUE 블룸버그 WTI원유 선물 ETN,8615.0,135.0,+1.59%,0.0
1690.0,KODEX 미국S&P바이오(합성),21200.0,405.0,-1.87%,0.0
1691.0,에셋플러스 글로벌영에이지액티브,10740.0,70.0,+0.66%,0.0
1692.0,KB FnGuide 언택트 ETN,8560.0,20.0,+0.23%,0.0
1693.0,신한 인버스 2X 은 선물 ETN(H),1710.0,50.0,-2.84%,0.0
1694.0,KODEX 콩선물(H),14230.0,45.0,-0.32%,0.0
1695.0,TIGER S&P글로벌인프라(합성),12180.0,50.0,+0.41%,0.0
1696.0,남선알미우,27650.0,50.0,+0.18%,500.0
1697.0,메리츠 CSI 300 ETN,8505.0,0.0,0.00%,0.0
1698.0,ARIRANG 200선물레버리지,28275.0,615.0,+2.22%,0.0
1699.0,크라운제과우,10960.0,150.0,-1.35%,200.0
1700.0,KBSTAR KQ고배당,13035.0,30.0,-0.23%,0.0
1701.0,대신 2X 알루미늄 선물 ETN(H),8440.0,25.0,+0.30%,0.0
1702.0,SOL 한국형글로벌반도체액티브,10810.0,210.0,+1.98%,0.0
1703.0,KOSEF 미국S&P500(H),10520.0,25.0,+0.24%,0.0
1704.0,KODEX Fn멀티팩터,12020.0,175.0,+1.48%,0.0
1705.0,TIGER 로우볼,11655.0,60.0,+0.52%,0.0
1706.0,TREX 200,33480.0,460.0,+1.39%,0.0
1707.0,HANARO KAP초장기국고채,38345.0,215.0,-0.56%,0.0
1708.0,KODEX 200 중소형,11940.0,180.0,+1.53%,0.0
1709.0,HANARO Fn K-반도체,8355.0,105.0,+1.27%,0.0
1710.0,삼성 코스피 양매도 5% OTM ETN,8350.0,5.0,-0.06%,0.0
1711.0,삼성 KRX 리츠 TOP10 월배당 ETN,8285.0,95.0,+1.16%,0.0
1712.0,HANARO KRX300,15060.0,220.0,+1.48%,0.0
1713.0,신한 인버스 2X Russell 2000 ETN,8275.0,20.0,+0.24%,0.0
1714.0,SOL 미국TOP5채권혼합40 Solactive,10340.0,45.0,+0.44%,0.0
1715.0,일양약품우,18540.0,260.0,-1.38%,2500.0
1716.0,TIGER 이머징마켓MSCI레버리지(합성 H),7225.0,95.0,+1.33%,0.0
1717.0,대상홀딩스우,8990.0,20.0,+0.22%,1000.0
1718.0,KB 인버스 KOSPI 200 선물 ETN,11690.0,100.0,-0.85%,0.0
1719.0,ARIRANG 국채선물10년,52450.0,100.0,-0.19%,0.0
1720.0,신한 인버스 다우존스지수 선물 ETN(H),4065.0,10.0,-0.25%,0.0
1721.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10160.0,40.0,+0.40%,0.0
1722.0,KB 인버스 2X 금 선물 ETN(H),16250.0,250.0,-1.52%,0.0
1723.0,KOSEF 200선물인버스2X,2810.0,70.0,-2.43%,0.0
1724.0,KOSEF 블루칩,8060.0,70.0,+0.88%,0.0
1725.0,HANARO 글로벌워터MSCI(합성),10070.0,140.0,+1.41%,0.0
1726.0,덕성우,5780.0,80.0,+1.40%,500.0
1727.0,ACE 중국과창판STAR50,8040.0,90.0,+1.13%,0.0
1728.0,ARIRANG 미국S&P500,10045.0,40.0,+0.40%,0.0
1729.0,ACE 삼성그룹동일가중,16045.0,130.0,+0.82%,0.0
1730.0,KODEX 한중반도체(합성),11390.0,15.0,+0.13%,0.0
1731.0,KB 레버리지 FANG 플러스 ETN(H),15875.0,525.0,+3.42%,0.0
1732.0,TIMEFOLIO 미국나스닥100액티브,10725.0,150.0,+1.42%,0.0
1733.0,TIGER 금은선물(H),9915.0,65.0,+0.66%,0.0
1734.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),10540.0,155.0,+1.49%,0.0
1735.0,코리아써키트2우B,10080.0,210.0,-2.04%,500.0
1736.0,KOSEF 코스피100,24675.0,330.0,+1.36%,0.0
1737.0,TRUE 베트남 VN30 선물 ETN(H),7875.0,75.0,+0.96%,0.0
1738.0,ACE 미국나스닥100채권혼합액티브,9825.0,55.0,+0.56%,0.0
1739.0,KB 레버리지 구리 선물 ETN(H),15705.0,120.0,-0.76%,0.0
1740.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,7850.0,240.0,+3.15%,0.0
1741.0,ARIRANG Apple채권혼합Fn,10465.0,45.0,+0.43%,0.0
1742.0,VITA 밸류알파액티브,10450.0,80.0,+0.77%,0.0
1743.0,TIGER 우선주,11180.0,120.0,+1.08%,0.0
1744.0,KB 레버리지 은 선물 ETN(H),15610.0,475.0,+3.14%,0.0
1745.0,메리츠 국채30년 ETN,7795.0,60.0,-0.76%,0.0
1746.0,삼성 인버스 2X 금 선물 ETN(H),7785.0,120.0,-1.52%,0.0
1747.0,FOCUS AI코리아액티브,11085.0,50.0,+0.45%,0.0
1748.0,KODEX 밸류Plus,8620.0,70.0,+0.82%,0.0
1749.0,ACE 미국S&P500채권혼합액티브,9695.0,25.0,-0.26%,0.0
1750.0,KOSEF 미국방어배당성장나스닥,12925.0,30.0,+0.23%,0.0
1751.0,히어로즈 TDF2050액티브,10340.0,75.0,+0.73%,0.0
1752.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,7750.0,225.0,+2.99%,0.0
1753.0,ACE 코스피,25800.0,275.0,+1.08%,0.0
1754.0,KB 인버스 2X KOSPI 200 선물 ETN,15480.0,345.0,-2.18%,0.0
1755.0,마이다스 KoreaStock중소형액티브,20595.0,230.0,+1.13%,0.0
1756.0,TIGER 미국S&P500선물인버스(H),3960.0,20.0,-0.50%,0.0
1757.0,ACE 밸류대형,8570.0,110.0,+1.30%,0.0
1758.0,동원시스템즈우,29150.0,250.0,-0.85%,5000.0
1759.0,KB 인버스 2X 은 선물 ETN(H),15370.0,470.0,-2.97%,0.0
1760.0,KOSEF 독일DAX,10220.0,155.0,+1.54%,0.0
1761.0,ACE 중국본토CSI300레버리지(합성),3640.0,20.0,+0.55%,0.0
1762.0,TIGER 은행,6455.0,40.0,+0.62%,0.0
1763.0,KODEX MSCI밸류,10875.0,180.0,+1.68%,0.0
1764.0,삼성 알루미늄 선물 ETN,7600.0,0.0,0.00%,0.0
1765.0,KBSTAR 글로벌수소경제Indxx,8920.0,125.0,+1.42%,0.0
1766.0,ACE 스마트밸류,12590.0,160.0,+1.29%,0.0
1767.0,ARIRANG KS로우사이즈가중TR,15100.0,95.0,+0.63%,0.0
1768.0,TIMEFOLIO 미국S&P500액티브,10450.0,95.0,+0.92%,0.0
1769.0,KBSTAR 미국장기국채선물(H),9365.0,0.0,0.00%,0.0
1770.0,TIGER KTOP30,8810.0,75.0,+0.86%,0.0
1771.0,KBSTAR 주식혼합,37395.0,430.0,+1.16%,0.0
1772.0,SOL 한국형글로벌전기차&2차전지액티브,10105.0,70.0,+0.70%,0.0
1773.0,마이다스 200커버드콜5%OTM,12450.0,115.0,+0.93%,0.0
1774.0,KBSTAR 유로스탁스50(H),11490.0,205.0,+1.82%,0.0
1775.0,KODEX TDF2040액티브,10665.0,50.0,+0.47%,0.0
1776.0,HANARO Fn K-메타버스MZ,7465.0,10.0,+0.13%,0.0
1777.0,KODEX 모멘텀Plus,10630.0,85.0,+0.81%,0.0
1778.0,UNICORN R&D 액티브,10630.0,140.0,+1.33%,0.0
1779.0,메리츠 STAR 50 ETN,7440.0,100.0,+1.36%,0.0
1780.0,WOORI AI ESG액티브,8245.0,85.0,+1.04%,0.0
1781.0,KOSEF 200선물레버리지,13960.0,320.0,+2.35%,0.0
1782.0,TIGER 코스닥150IT,15375.0,100.0,+0.65%,0.0
1783.0,ACE 스마트퀄리티,14740.0,170.0,+1.17%,0.0
1784.0,HANARO Fn K-푸드,9825.0,200.0,+2.08%,0.0
1785.0,WOORI 200,32725.0,450.0,+1.39%,0.0
1786.0,KBSTAR KRX300미국달러선물혼합,14715.0,200.0,+1.38%,0.0
1787.0,ARIRANG KS밸류가중TR,14635.0,180.0,+1.25%,0.0
1788.0,TIGER 의료기기,14475.0,25.0,+0.17%,0.0
1789.0,TIMEFOLIO K컬처액티브,7225.0,130.0,+1.83%,0.0
1790.0,히어로즈 TDF2040액티브,10320.0,70.0,+0.68%,0.0
1791.0,신한 레버리지 10년 국채선물 ETN,10315.0,0.0,0.00%,0.0
1792.0,ACE 베트남VN30선물블룸버그레버리지(H),9025.0,110.0,+1.23%,0.0
1793.0,ACE 코스닥(합성),12030.0,45.0,-0.37%,0.0
1794.0,히어로즈 TDF2030액티브,10210.0,5.0,-0.05%,0.0
1795.0,QV US 500 ETN(H),10205.0,0.0,0.00%,0.0
1796.0,ACE 스마트로우볼,14280.0,165.0,+1.17%,0.0
1797.0,TIGER 경기방어채권혼합,8920.0,10.0,+0.11%,0.0
1798.0,태영건설우,5480.0,80.0,+1.48%,500.0
1799.0,KOSEF 차이나A50커넥트MSCI,9455.0,100.0,+1.07%,0.0
1800.0,메리츠 레버리지 미국채10년 ETN(H),7065.0,30.0,+0.43%,0.0
1801.0,TIGER MSCI KOREA ESG유니버설,9745.0,85.0,+0.88%,0.0
1802.0,SOL KRX기후변화솔루션,11680.0,160.0,+1.39%,0.0
1803.0,KODEX TSE일본리츠(H),11675.0,25.0,+0.21%,0.0
1804.0,마이티 코스피100,24945.0,285.0,+1.16%,0.0
1805.0,ACE 스마트모멘텀,13965.0,145.0,+1.05%,0.0
1806.0,KBSTAR 차이나항셍테크,6065.0,70.0,+1.17%,0.0
1807.0,HANARO Fn5G산업,11610.0,160.0,+1.40%,0.0
1808.0,KBSTAR KRX기후변화솔루션,11610.0,215.0,+1.89%,0.0
1809.0,HANARO 미국S&P500,9940.0,55.0,-0.55%,0.0
1810.0,KBSTAR 미국장기국채선물레버리지(합성 H),7730.0,10.0,+0.13%,0.0
1811.0,KB 인버스 KOSDAQ150 선물 ETN,9905.0,40.0,-0.40%,0.0
1812.0,KODEX 미국채울트라30년선물인버스(H),9905.0,10.0,-0.10%,0.0
1813.0,신한 인버스 2X 10년 국채선물 ETN,9830.0,0.0,0.00%,0.0
1814.0,대신 S&P WTI원유 선물 ETN,6860.0,65.0,+0.96%,0.0
1815.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9125.0,110.0,-1.19%,0.0
1816.0,파워 고배당저변동성,28425.0,485.0,+1.74%,0.0
1817.0,HANARO Fn조선해운,9085.0,125.0,+1.40%,0.0
1818.0,KBSTAR V&S셀렉트밸류,13620.0,150.0,+1.11%,0.0
1819.0,ARIRANG 고배당저변동50,11315.0,75.0,+0.67%,0.0
1820.0,KBSTAR 글로벌농업경제MV,9685.0,0.0,0.00%,0.0
1821.0,TRUE 인버스 2X HSCEI ETN(H),6760.0,155.0,-2.24%,0.0
1822.0,KODEX 경기소비재,9635.0,60.0,+0.63%,0.0
1823.0,HANARO Fn친환경에너지,9620.0,160.0,+1.69%,0.0
1824.0,동부건설우,29450.0,2050.0,+7.48%,5000.0
1825.0,대신 천연가스 선물 ETN(H),6615.0,80.0,-1.19%,0.0
1826.0,TIGER 200커뮤니케이션서비스,18345.0,210.0,+1.16%,0.0
1827.0,한양증권우,12580.0,20.0,+0.16%,5000.0
1828.0,HANARO 글로벌신재생에너지MSCI(합성),9410.0,180.0,+1.95%,0.0
1829.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10135.0,155.0,+1.55%,0.0
1830.0,신한 인버스 2X S&P500 선물 ETN,3290.0,35.0,-1.05%,0.0
1831.0,KBSTAR 수출주,10930.0,195.0,+1.82%,0.0
1832.0,TIGER 코스피중형주,14570.0,80.0,+0.55%,0.0
1833.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6545.0,75.0,+1.16%,0.0
1834.0,ARIRANG 코스피,26160.0,285.0,+1.10%,0.0
1835.0,대원전선우,2490.0,5.0,+0.20%,500.0
1836.0,ARIRANG KS모멘텀가중TR,13045.0,175.0,+1.36%,0.0
1837.0,KODEX MSCI모멘텀,10850.0,165.0,+1.54%,0.0
1838.0,ACE 미국스팩&IPO INDXX,5410.0,0.0,0.00%,0.0
1839.0,노루페인트우,14010.0,150.0,-1.06%,500.0
1840.0,ACE 일본TOPIX인버스(합성 H),3795.0,30.0,-0.78%,0.0
1841.0,HANARO KRX기후변화솔루션,11705.0,325.0,+2.86%,0.0
1842.0,KOSEF 코스닥150선물레버리지,4725.0,45.0,+0.96%,0.0
1843.0,HANARO 농업융복합산업,11675.0,145.0,+1.26%,0.0
1844.0,삼성 HSCEI ETN(H),6420.0,0.0,0.00%,0.0
1845.0,깨끗한나라우,17380.0,210.0,+1.22%,1000.0
1846.0,크라운해태홀딩스우,10560.0,170.0,-1.58%,500.0
1847.0,ACE Fn성장소비주도주,6320.0,30.0,+0.48%,0.0
1848.0,KB KOSDAQ 150 선물 ETN,9020.0,45.0,+0.50%,0.0
1849.0,TIGER 차이나항셍25,13955.0,170.0,+1.23%,0.0
1850.0,KODEX 국채선물3년인버스,52295.0,35.0,+0.07%,0.0
1851.0,HANARO 고배당,11400.0,200.0,+1.79%,0.0
1852.0,금강공업우,10620.0,360.0,-3.28%,1000.0
1853.0,KOSEF SK그룹대표주,10410.0,35.0,-0.34%,0.0
1854.0,KOSEF 릭소글로벌디지털경제MSCI,7785.0,140.0,+1.83%,0.0
1855.0,ACE 스마트하이베타,12410.0,150.0,+1.22%,0.0
1856.0,하이트진로홀딩스우,13180.0,170.0,-1.27%,5000.0
1857.0,ARIRANG 심천차이넥스트(합성),10340.0,65.0,+0.63%,0.0
1858.0,SOL KEDI메가테크액티브,12390.0,120.0,+0.98%,0.0
1859.0,KODEX 차이나메타버스액티브,10315.0,65.0,+0.63%,0.0
1860.0,히어로즈 글로벌리츠이지스액티브,8615.0,130.0,+1.53%,0.0
1861.0,ARIRANG KS로우볼가중TR,12055.0,125.0,+1.05%,0.0
1862.0,TIGER 200 산업재,6375.0,20.0,+0.31%,0.0
1863.0,금호건설우,20450.0,500.0,-2.39%,5000.0
1864.0,ARIRANG 글로벌MSCI(합성 H),15205.0,120.0,+0.80%,0.0
1865.0,ARIRANG 신흥국MSCI인버스(합성 H),11315.0,120.0,-1.05%,0.0
1866.0,계양전기우,5020.0,20.0,+0.40%,500.0
1867.0,TIGER 200커버드콜5%OTM,11720.0,75.0,+0.64%,0.0
1868.0,메리츠 레버리지 KRX300 선물 ETN,5855.0,100.0,+1.74%,0.0
1869.0,삼성 항셍테크 ETN(H),5845.0,145.0,+2.54%,0.0
1870.0,ARIRANG K-유니콘투자기업액티브,9730.0,75.0,+0.78%,0.0
1871.0,SK네트웍스우,51100.0,0.0,0.00%,2500.0
1872.0,TIGER 200 경기소비재,15275.0,190.0,+1.26%,0.0
1873.0,KB KOSPI 200 선물 ETN,8280.0,40.0,+0.49%,0.0
1874.0,KBSTAR 200IT,13765.0,125.0,+0.92%,0.0
1875.0,ACE 싱가포르리츠채권혼합모닝스타,9610.0,0.0,0.00%,0.0
1876.0,대신 인버스 철광석 선물 ETN(H) B,5755.0,100.0,-1.71%,0.0
1877.0,TIGER 모멘텀,22090.0,250.0,+1.14%,0.0
1878.0,MASTER 테크미디어텔레콤액티브,8155.0,25.0,+0.31%,0.0
1879.0,KODEX K-이노베이션액티브,10330.0,85.0,+0.83%,0.0
1880.0,KODEX 국채선물10년인버스,52415.0,160.0,+0.31%,0.0
1881.0,SOL 한국형글로벌플랫폼&메타버스액티브,10105.0,210.0,+2.12%,0.0
1882.0,ARIRANG 단기채권액티브,108375.0,25.0,+0.02%,0.0
1883.0,KBSTAR 중소형고배당,11145.0,85.0,+0.77%,0.0
1884.0,KBSTAR 200에너지화학,11125.0,215.0,+1.97%,0.0
1885.0,HANARO 원자력iSelect,10065.0,105.0,+1.05%,0.0
1886.0,ARIRANG 국채선물3년,53180.0,30.0,+0.06%,0.0
1887.0,KB 인버스 2X KOSDAQ 150 선물 ETN,11020.0,165.0,-1.48%,0.0
1888.0,ACE 필리핀MSCI(합성),13585.0,90.0,-0.66%,0.0
1889.0,HK 베스트일레븐액티브,7760.0,95.0,+1.24%,0.0
1890.0,TIGER 라틴35,3830.0,35.0,+0.92%,0.0
1891.0,HK S&P코리아로우볼,11910.0,15.0,+0.13%,0.0
1892.0,ARIRANG 스마트베타Quality채권혼합,10715.0,65.0,+0.61%,0.0
1893.0,KBSTAR 우량업종,10705.0,140.0,+1.33%,0.0
1894.0,ACE 국채선물10년인버스,106685.0,0.0,0.00%,0.0
1895.0,노루홀딩스우,21800.0,0.0,0.00%,500.0
1896.0,ARIRANG KS퀄리티가중TR,13185.0,160.0,+1.23%,0.0
1897.0,KBSTAR 200고배당커버드콜ATM,7530.0,95.0,+1.28%,0.0
1898.0,KBSTAR 헬스케어,10535.0,110.0,+1.06%,0.0
1899.0,ACE 국채선물3년인버스,104995.0,0.0,0.00%,0.0
1900.0,ACE 주주환원가치주액티브,10470.0,45.0,+0.43%,0.0
1901.0,CJ씨푸드1우,25800.0,1300.0,+5.31%,500.0
1902.0,현대비앤지스틸우,46900.0,150.0,-0.32%,5000.0
1903.0,HANARO 글로벌백신치료제MSCI,10305.0,50.0,+0.49%,0.0
1904.0,WOORI 미국S&P우주항공&디펜스,10305.0,15.0,+0.15%,0.0
1905.0,성문전자우,8570.0,100.0,+1.18%,500.0
1906.0,KBSTAR TDF2030액티브,10145.0,75.0,+0.74%,0.0
1907.0,KBSTAR TDF2040액티브,10140.0,105.0,+1.05%,0.0
1908.0,ACE Fn5G플러스,7235.0,10.0,+0.14%,0.0
1909.0,KBSTAR TDF2050액티브,10110.0,95.0,+0.95%,0.0
1910.0,TRUE 인버스 나스닥 100 ETN,5035.0,25.0,-0.49%,0.0
1911.0,KOSEF 미국ETF산업STOXX,9980.0,55.0,+0.55%,0.0
1912.0,TRUE 인버스 유로스탁스50 ETN(H) B,4985.0,35.0,-0.70%,0.0
1913.0,TIGER 코스피대형주,12435.0,135.0,+1.10%,0.0
1914.0,미래에셋 인버스 전기전자 Core5 ETN,2480.0,0.0,0.00%,0.0
1915.0,HANARO 200선물인버스,10910.0,110.0,-1.00%,0.0
1916.0,KODEX MSCI퀄리티,8165.0,105.0,+1.30%,0.0
1917.0,서울식품우,2200.0,30.0,-1.35%,100.0
1918.0,WOORI 미국S&P500,9735.0,30.0,+0.31%,0.0
1919.0,ACE 차이나항셍테크,6025.0,55.0,+0.92%,0.0
1920.0,ARIRANG 200동일가중,9620.0,125.0,+1.32%,0.0
1921.0,TIGER 지주회사,9580.0,60.0,+0.63%,0.0
1922.0,TIGER 200에너지화학레버리지,11955.0,150.0,+1.27%,0.0
1923.0,TIGER 증권,3670.0,0.0,0.00%,0.0
1924.0,흥국화재우,6210.0,0.0,0.00%,5000.0
1925.0,신한 인버스 2X 금 선물 ETN,4725.0,70.0,-1.46%,0.0
1926.0,KODEX MSCI EM선물(H),7865.0,110.0,+1.42%,0.0
1927.0,KBSTAR Fn창업투자회사,6720.0,70.0,-1.03%,0.0
1928.0,히어로즈 리츠이지스액티브,7205.0,110.0,+1.55%,0.0
1929.0,유유제약2우B,14260.0,130.0,-0.90%,1000.0
1930.0,KBSTAR 모멘텀밸류,13215.0,275.0,+2.13%,0.0
1931.0,ARIRANG 글로벌D램반도체iSelect,11510.0,75.0,+0.66%,0.0
1932.0,KBSTAR Fn K-뉴딜디지털플러스,9200.0,85.0,+0.93%,0.0
1933.0,SOL 차이나강소기업CSI500(합성 H),5110.0,30.0,+0.59%,0.0
1934.0,HANARO 미국메타버스iSelect,9195.0,65.0,+0.71%,0.0
1935.0,MASTER 스마트커머스액티브,7645.0,50.0,+0.66%,0.0
1936.0,HANARO Fn골프테마,6550.0,90.0,+1.39%,0.0
1937.0,KOSEF 코스닥150선물인버스,7740.0,45.0,-0.58%,0.0
1938.0,KBSTAR 200철강소재,8765.0,255.0,+3.00%,0.0
1939.0,KODEX 멀티에셋하이인컴(H),9090.0,45.0,+0.50%,0.0
1940.0,진흥기업우B,5220.0,10.0,-0.19%,500.0
1941.0,KOSEF 200선물인버스,6115.0,75.0,-1.21%,0.0
1942.0,ARIRANG K리츠Fn,7425.0,30.0,+0.41%,0.0
1943.0,KBSTAR 팔라듐선물(H),8100.0,180.0,+2.27%,0.0
1944.0,KBSTAR 200중공업,9195.0,155.0,+1.71%,0.0
1945.0,HK 하이볼액티브,7900.0,135.0,+1.74%,0.0
1946.0,미래에셋 인버스 원유선물혼합 ETN(H),4345.0,45.0,-1.03%,0.0
1947.0,마이티 200커버드콜ATM레버리지,7205.0,50.0,+0.70%,0.0
1948.0,ARIRANG 코스피중형주,10765.0,110.0,+1.03%,0.0
1949.0,QV 인버스 레버리지 S&P500 ETN,2145.0,35.0,-1.61%,0.0
1950.0,KODEX 퀄리티Plus,8255.0,0.0,0.00%,0.0
1951.0,TIGER 200 생활소비재,8590.0,25.0,+0.29%,0.0
1952.0,동양2우B,13180.0,200.0,-1.49%,500.0
1953.0,ARIRANG 글로벌희토류전략자원기업MV,8015.0,15.0,+0.19%,0.0
1954.0,동양우,6400.0,10.0,+0.16%,500.0
1955.0,TRUE 레버리지 HSCEI ETN(H),3900.0,90.0,+2.36%,0.0
